0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,target
-1.8903838,-0.7856499,-0.739068,1.9467523,3.1999867,-1.2080997,-0.2631758,-1.6809045,-2.3558893,0.63934106,2.8327065,-0.6275448,-0.41441867,-0.9050551,-2.5519829,-1.0765985,12
-2.6215367,-1.1117892,0.65108484,1.5571494,3.6445804,-0.63724464,2.3952918,-3.5974984,-1.9640175,-1.2560946,1.5143037,0.20379862,-0.09113526,-1.3711871,0.26112747,-1.9920851,12
-0.61531556,-0.2833352,-2.5837164,0.6327897,0.98647463,-1.513593,-0.099055864,0.534154,-2.8557692,2.5808475,-1.5798125,-1.0755881,-1.7576451,-3.133434,-0.55858046,-1.1630447,12
-0.96879196,-2.7649271,-0.93523675,-0.6571141,2.2910504,-1.307312,0.07051578,-1.1558201,-2.4583952,1.1782247,-0.50933003,-1.6822181,-0.41489896,-0.33841562,-0.26574188,-0.7249482,12
-1.458215,-0.6899841,-2.2047174,-1.0464537,5.9736524,1.2858161,-0.9801502,-1.811703,-1.844351,0.83360195,0.25133544,0.5770875,-1.10754,-1.0917931,2.607833,0.033046983,12
-0.19632225,-1.0365286,-2.785541,0.83896375,3.5652506,-0.29858735,-2.083986,-0.57986516,-3.1048498,1.3030056,1.0015635,-0.4812007,-1.0378822,-3.4731555,-1.5587336,0.59322536,12
-3.2862825,-3.0619004,1.9868244,1.7746705,2.853042,1.298858,2.6054902,-3.8673372,-1.5061,-2.129665,0.09526645,-0.86989844,-0.4554219,-2.0198398,-1.5655988,-2.372837,12
-3.2114642,-0.9104505,-0.8986478,1.4281198,3.3297799,-0.5731781,1.0476418,-1.0512507,-3.335341,-1.8094672,2.8861063,-1.0557616,0.78195155,-1.3873543,-0.7478639,-3.131321,12
-1.3351328,-2.1034436,-2.2946627,-0.2857758,3.643878,-1.6734035,-1.8367649,-1.0709598,-3.8486743,0.67082113,1.2172855,-0.5097372,-1.5332446,-2.0824912,-1.1891384,1.4192005,12
-1.5456337,-1.3037763,-2.1008103,-0.27996445,3.4359605,-0.8072511,-0.9187021,-0.30449703,-2.6949623,2.3837736,-0.6383268,-1.86934,-0.7634815,-1.6880612,0.15598872,-0.028013654,12
-1.2591107,-1.2862471,-0.5073765,2.130837,2.5999935,-0.83365786,0.059711367,-2.431305,-1.327759,0.11029575,0.6673146,1.853302,-0.92636234,-0.44654983,1.6484919,-0.92984366,12
-2.2022328,-2.2479107,-0.8707327,0.3813797,4.182881,0.8299244,1.0063326,-1.1691421,-3.1627192,-0.6428032,-0.48801094,-0.290728,-0.84102666,-1.14299,-2.5345988,-0.5687714,12
0.09451741,-0.8506436,-1.8441445,1.8032438,3.0390756,-2.0090535,-2.3342712,-2.1550293,-2.3778985,1.3510504,2.0730386,-2.109433,-0.27896848,-1.0477047,-2.4266996,-0.938363,12
-0.056087095,-0.8286589,-2.2630308,1.0778968,3.1695826,-1.253009,-0.8963362,1.0752783,-3.6713426,0.97813076,-0.6700855,-1.2587118,-1.3595238,-1.9710191,0.39460778,-0.6592957,12
1.3705654,-2.084084,-2.3148263,1.3399386,3.1963353,-0.5877525,-2.3672943,-1.5018811,-4.2319107,0.14498672,1.2302587,-3.2966588,-0.5176654,-3.3855505,-0.8844228,-0.13903233,12
-1.2750627,-0.45000693,-1.3054174,0.026101425,2.0928516,-0.7652212,-0.12410233,0.14761637,-2.323339,1.7040632,2.8307545,-0.19869202,0.13533321,-0.14932093,-1.5394702,-1.7244256,12
-2.3886592,-0.86224365,-1.8298476,-0.19437927,2.6700013,-1.1530924,-1.9066285,-0.20025645,-3.18308,2.2400615,-0.07882427,-0.27427292,-1.5028181,-2.215084,-1.4753466,-0.21465127,12
-0.38568544,-2.3775575,-3.7933128,0.008338086,2.9624743,1.7109212,-2.5598152,-1.1855409,-0.122954816,0.5508937,-0.90606993,1.1409364,-1.0068775,-2.669399,2.4322321,-0.0486022,12
-0.92316586,-2.2484477,-1.1024047,0.29139143,1.777075,-1.6159859,-1.0854192,-0.6767246,-2.7920547,1.5156478,1.5966076,-1.3390794,-1.970864,-1.7837176,-0.8890464,-0.5782091,12
-0.90594804,-0.4714583,-1.0598942,-0.2436412,4.5543494,-0.30197576,0.23656496,-1.898372,-2.2523205,-0.1751852,0.49162382,1.0637771,-0.8348532,-1.6428834,1.4166031,0.04922376,12
-1.8363578,-1.3530481,-0.47296274,1.0499344,2.741595,1.0149759,-0.39458817,-0.45469737,-1.9294353,0.82624274,-0.69287455,-0.19607192,-0.6751254,-2.5109484,-1.3664871,-0.34336808,12
-0.26712078,-1.6439809,-2.9679024,-0.13110045,3.2622364,0.11080201,-1.5196142,-1.4643213,-3.2770817,-0.6661534,-2.1429667,1.0012212,-1.2692814,-3.9256124,-0.3575704,1.5199753,12
-1.7772707,-0.39457396,-0.9473186,1.6119702,3.1012268,0.5713066,-0.29833236,-0.3413267,-2.292909,0.68349975,2.4917464,-0.88559765,0.34329024,-0.80427176,-2.3020148,-1.9669915,12
-0.08106458,-0.49758515,-1.6991482,0.48161057,4.4372063,-1.4143968,-0.5040189,-1.2861997,-2.7840145,1.2853174,-0.028160825,-1.9492052,-0.11820567,-2.2704718,0.34157112,-0.9959645,12
-4.147284,-1.8722603,-0.4195498,1.0196398,2.6664104,0.5544174,1.9516298,-0.569214,-3.4183946,-2.031972,0.61783946,0.032567702,-0.37999606,-2.2602823,-1.7373763,-1.8457654,12
-1.7550102,-0.7591379,-2.5786726,0.16865572,2.2521625,-1.2304672,-1.8863918,0.14350024,-2.492323,2.5337005,-0.24971636,-0.24493241,-1.5986836,-3.4603775,-1.4961957,0.0076650456,12
-1.4275823,-2.349746,-2.2916574,-0.4701959,3.25115,-1.2454753,-2.1046221,-0.9019148,-3.7241926,0.5973924,0.5736815,-0.35688087,-1.4281852,-1.5183454,-0.01155501,1.2614378,12
-1.4140651,-1.6040808,-2.0679882,1.1144813,2.4544709,-0.0017445851,-0.9192176,-1.2477176,-2.154715,-0.40827647,-0.49300504,0.63435555,-1.4606979,-3.2797935,1.2326347,0.8132269,12
-2.4310884,-0.6432254,-1.8810836,0.9094768,2.7769175,-0.32372066,-0.46687543,2.2783098,-1.9355171,1.0992754,0.3792139,0.31708574,-0.8834496,0.723442,-0.91967934,-0.9505075,12
-0.33435148,-2.4230194,-0.7586714,0.5410651,2.2986054,-1.5543555,-1.3198307,-0.81798106,-2.369999,1.167435,2.089406,-1.2325077,-1.7459246,-1.3728298,-0.7975175,-0.42880556,12
-3.5845776,-1.0216458,-0.123234615,1.6539221,3.0044558,0.97429216,0.5169575,0.770242,-1.6230413,-1.4864322,-0.09575473,0.7388127,-1.480767,-1.6213967,-1.746553,-0.9719989,12
-1.9631062,-0.9682959,-1.0419121,1.8250982,3.9617927,-0.62045586,-0.24763533,-0.55851793,-2.6385288,1.0231726,0.66665876,-0.22219056,-0.33066538,-0.6374118,-3.0107665,-1.3497831,12
-0.20797838,-0.13400969,-1.101743,0.8375,1.8720356,-2.200398,-0.90737545,-0.11081402,-2.6165912,2.5694492,-0.6591531,-1.1574562,-0.54244953,-2.0076125,0.041123573,-1.6086845,12
-0.98970705,-1.1535977,-1.554432,0.6274953,4.352353,0.6150347,1.1442312,-0.50346625,-3.0386715,1.2950225,0.12915544,-0.8266291,-0.74009,-2.2846878,1.0539609,0.025593601,12
-1.8338555,-0.705776,-0.3963469,0.89012337,4.5426064,0.73294586,-0.05428198,-0.6333889,-1.7710065,0.69780624,0.5436635,0.9461942,-0.26663047,-0.83113635,-0.79996103,-0.53702664,12
-1.6355163,-1.4628264,-0.97792935,1.3012867,2.5426486,-1.7102085,-0.5130706,-1.3270469,-2.28505,-0.16888353,0.54228806,1.8282862,-2.01765,-1.8777329,0.78880554,0.19549343,12
-1.0801588,-0.8077937,-1.5235583,-0.09877181,4.2905645,0.6570058,0.4205089,-2.5924928,-2.1324997,0.9632638,-0.021135934,0.6375462,-0.6594503,-1.9318247,2.0870848,-0.18885615,12
-1.2207584,-0.15534723,-2.4010172,1.2310488,4.5399957,-0.91968495,-1.903129,-0.33422688,-3.1583176,1.0902216,2.533555,-1.0194813,-0.6014732,-1.6205631,-1.1410942,0.22122398,12
-0.82251936,-1.5351799,-2.4971468,-0.31818673,2.90314,0.13833727,-1.5891069,-2.768587,-1.9963036,1.0879189,-0.401029,1.3059329,-0.55449057,-3.4922569,0.9487314,0.59588224,12
-1.4717748,-1.0811633,-1.5070556,0.99659693,2.5498302,0.5042803,-0.929973,-1.8210033,-2.7242453,0.22153357,-0.92759556,2.0982518,-1.2552938,-2.9026752,1.4275612,1.2136309,12
-3.0097232,-0.69102466,-1.2455512,0.97673976,2.6811852,0.065281555,0.82612383,0.3144355,-2.082181,-0.22841322,1.2026038,1.0583194,-0.1721186,-0.33517265,-2.2314363,-2.119759,12
-1.7018807,-0.9817386,-2.669404,-0.30352575,2.2165,-1.0627389,-1.1974713,0.51286024,-2.4913952,1.8811389,-0.9089242,-0.43087086,-1.4058188,-1.5190458,-0.5005911,-0.07812717,12
-2.219474,-0.71181214,-0.3404655,0.9161036,2.9433959,0.95976317,-0.3114765,-0.20318152,-2.3599942,0.071473844,-0.09473786,0.012581073,-0.7974156,-1.9847138,-1.2621499,-0.9252176,12
1.0545931,-1.9006189,-2.9908645,1.325531,2.0558085,-2.2619298,1.3718716,-3.719871,-0.58895797,-1.3385547,0.55606544,-0.7774928,-2.084979,-1.1197907,0.98029,-1.8624116,12
-0.69031805,-1.5463245,-1.3290958,1.4204243,3.306315,-1.5804821,-1.394406,-0.79992455,-1.9458085,-0.2204076,1.7076182,0.42367655,-1.934677,-2.9725535,0.002959123,-0.14649537,12
-3.468758,-0.9583906,0.60409915,1.4960419,3.6909566,-0.70636904,2.3348475,-2.2757566,-2.2416055,-1.7798822,1.7126054,0.037908725,-0.4321889,-1.3834568,-0.22870599,-2.1357865,12
-2.1654294,-0.22714122,-1.5732306,0.83473945,3.2622807,0.34085545,-0.39434233,-0.034654837,-2.6108923,0.41777015,-0.19477528,1.5183219,-1.3919902,-0.820302,-1.0117637,0.058294423,12
-1.5341915,-2.391539,-1.6147094,0.12568963,2.942215,-1.5104696,0.90508974,-0.5070588,-3.6428106,0.6651784,0.034823284,-0.64943993,-2.3144548,-1.3770504,-0.21089008,0.25017434,12
-1.1823864,-1.5372736,-1.6869806,-0.22682679,2.5548062,-0.3085492,-1.3574476,-1.2202061,-2.7277377,-0.82502884,-2.579119,1.1682713,-1.8381633,-3.250846,0.3502715,1.2985799,12
-1.6034287,-1.4464674,0.10987182,2.969348,3.4864259,-0.8239652,-1.088928,-1.7687104,-1.9378867,0.63211507,2.7519586,-1.1706065,-1.4139292,-1.4897623,-2.6284957,-0.7021351,12
-1.49249,-0.6140447,-0.85082495,2.093347,4.163073,-1.7779204,-0.8800305,-1.6263101,-2.490161,0.67172426,1.5006722,-0.54804033,-0.52005243,-1.091866,-2.6131825,-1.2178365,12
-2.0572574,-0.46619323,-1.6782434,0.32374796,3.2175152,0.27811727,1.3683589,-0.1565436,-3.5981205,-0.9029458,3.03429,-0.53374815,1.3973942,-0.6511667,0.026517129,-2.5985215,12
-1.831512,-2.2814906,-0.4050431,-0.80202985,2.8029513,-2.2807558,-0.1802963,-1.8558811,-2.9647837,1.1097851,-0.025508717,-1.4114534,-1.3649821,-0.6047713,-0.6267696,-0.3463369,12
-0.4626822,-1.3344687,-2.548998,1.4238415,2.5126295,-1.8048952,-1.2169746,-0.54959804,-2.6896667,0.77591854,1.00607,-0.5759642,-1.2650452,-2.7369263,-0.8506176,-0.65035886,12
-1.2987275,-0.48840913,-1.6782587,1.3851315,2.76809,-3.2836761,-1.3775796,-0.7844649,-1.7879728,0.9177753,1.0156888,0.44955415,-0.81506264,0.33275625,-2.7435644,-1.231503,12
-2.678123,-0.51381916,-0.6348122,1.1040876,3.7494926,0.070487484,0.24727407,-0.44166988,-1.7193483,-0.5242009,0.85546994,1.1210678,-1.0045093,-1.4747535,-0.6328977,-0.43910387,12
-2.841887,-1.6771157,-0.8618459,0.6695522,3.0478907,-1.9032938,1.5630021,-2.6097484,-3.7459712,-0.9518316,4.125618,-1.3808453,0.56586844,-0.45186436,-0.9325648,-2.984024,12
-0.4342907,-1.2474132,-2.8761425,-0.4740289,1.895585,-0.1414557,-0.13427944,0.09419291,-2.798514,2.3428557,-2.467192,-1.6380424,-0.7197094,-2.7778616,-0.06523281,-0.8099244,12
-1.7739108,-1.2942109,-1.4839841,1.3767995,3.7016819,-0.34224415,-1.2458776,0.20303431,-2.8354547,1.6516623,1.4524277,-0.08018831,-2.591149,-2.1417093,-1.3059117,0.5083794,12
-0.84561014,-0.98629504,-0.1515226,1.9045913,3.5402184,0.015044836,0.66875005,-2.8176932,-1.7520151,-0.19647369,1.552914,0.48210508,-0.75336486,-1.3346591,1.2005183,-1.1844461,12
-3.3859382,-3.1355648,1.8278033,1.6026182,3.5062351,0.8984705,2.6689367,-3.993115,-2.3061533,-2.3628235,0.49606943,-1.4886479,-0.37867227,-2.1171105,-1.7091483,-2.2696955,12
-3.9401474,-0.66478765,-0.47458583,1.1858336,2.8297338,-0.9723036,1.6031206,-0.6162332,-2.5126436,-1.3531749,2.7584615,0.14014599,-0.29674408,-0.55908006,-1.1692563,-3.301849,12
-2.5614212,-1.0874698,0.38350394,1.7333826,3.5698338,-0.50532234,2.1219935,-2.889482,-1.8209158,-1.5389473,1.5761825,0.23812184,0.10138625,-1.2215971,0.15783054,-1.8898687,12
-1.3527696,-1.2087517,-1.9336966,1.4820231,3.5635266,0.27075112,-0.82891095,-1.4480599,-2.2751405,0.19857788,-0.10711044,0.24472511,-0.9465261,-2.6607254,1.732499,0.9219167,12
-3.8759742,-0.44283715,1.0587696,1.3849651,3.676895,-1.3781527,1.4027627,-1.6991006,-1.9569956,-1.018807,2.331321,0.5984347,-1.1727978,-0.12139884,-1.1434025,-1.9819713,12
-0.790739,-0.85067487,-1.2047981,1.2713039,1.9576666,0.83031493,-1.1305033,-1.8164352,-2.2205293,0.6066304,-1.1884248,3.0344718,-0.81923354,-2.756791,1.1610079,0.38612685,12
-1.2694813,1.0319002,0.492496,0.6975932,3.384652,2.6214855,0.5242182,-3.3876474,-3.4913404,2.4121382,-0.4760541,2.5856633,-1.2093835,-0.93142796,2.628323,-0.04963515,12
-1.6949006,-0.1443856,-0.9443891,0.26242992,4.51599,0.95604235,0.07834467,-2.0871274,-1.7284564,0.65057373,-0.6649369,1.9368064,-1.0693052,-1.4461936,2.563443,0.27403677,12
0.15561256,-0.6503896,-1.4540968,0.84803796,3.3967516,0.057395503,-1.3880562,0.79506505,-3.4706373,1.3243865,-0.6207541,-0.9318608,-2.175192,-2.8184426,-0.1667014,-0.38883182,12
-0.6959767,-0.96763706,-2.2587087,1.1628956,3.6151788,-0.2896168,-1.9288046,-2.2578282,-2.2618697,1.2725258,1.8563346,-0.40790164,0.7426163,-2.6485922,-0.062313296,0.4325617,12
-0.5929007,-1.5547996,-3.7419436,-0.52599066,2.4653,0.5720095,-0.9429784,-1.6995599,-3.5421276,0.59816355,-2.1925652,1.1242275,-1.2870842,-3.7637854,0.39899665,1.1294308,12
-2.1492558,-0.81548977,-0.5273459,2.6775036,4.3621745,-0.03387119,0.51218414,-1.6014223,-2.235388,-0.6780855,2.2909636,0.083987676,-0.4780418,-2.1027985,-1.8328001,-0.56988597,12
